request_id,timestamp,user_id,tier,sla_ms,task_type,model_id,backend,latency_ms,quality_score,success
d4411ec5-f184-4916-abcb-f832f3ec8da7,2025-12-13T16:03:34.096446,user_145,pro,300,reasoning,gpt-4,aws,215,0.808,True
d3421378-92f9-4c92-99d1-d37b6309f42b,2025-12-12T10:27:47.096446,user_357,free,800,reasoning,claude-2.1,neocloud,542,0.944,True
06c3b24b-cf86-4a33-ae82-a01256270f76,2025-12-15T10:42:00.096446,user_6,pro,300,code-gen,gpt-3.5-turbo,aws,210,0.907,True
2fa595d6-8b3a-4579-b4f9-bb91a1192942,2025-12-15T06:02:37.096446,user_442,enterprise,150,reasoning,falcon-180b,neocloud,195,0.798,True
ecea7987-fff0-41f7-8fde-a3532e27cecd,2025-12-13T19:23:17.096446,user_249,free,800,classification,llama-3-70b,aws,551,0.959,True
328d6bb8-851b-4bfe-b7b9-6a7cf0cecef6,2025-12-13T02:46:19.096446,user_437,free,800,reasoning,gpt-3.5-turbo,aws,568,0.953,True
48d10c67-7f73-40b1-9330-04691d96ea40,2025-12-13T01:08:59.096446,user_247,pro,300,summarization,gpt-4,aws,299,0.8,True
29806a54-371d-4649-a93a-8dfa874f973a,2025-12-13T17:02:09.096446,user_247,pro,300,reasoning,falcon-180b,neocloud,277,0.847,True
03b6fb6f-1dda-465b-bb31-0dd28d1af716,2025-12-15T23:43:59.096446,user_176,free,800,summarization,claude-3-opus,aws,540,0.748,True
140e668e-9712-42e4-9f24-ef94dd769d41,2025-12-14T20:21:04.096446,user_223,pro,300,reasoning,claude-2.1,neocloud,264,0.92,True
e3305298-3380-478e-95bb-acb19a75f6fd,2025-12-15T05:23:14.096446,user_395,free,800,code-gen,claude-2.1,neocloud,577,0.939,True
877368c1-5b9f-4098-a693-1ca86df021fb,2025-12-16T21:05:59.096446,user_243,enterprise,150,classification,mistral-7b,k8s,66,0.947,True
8791c84d-629c-4323-afca-d1dd0349ba99,2025-12-15T20:18:41.096446,user_498,pro,300,code-gen,gpt-3.5-turbo,aws,234,0.755,True
fd15c630-bbd0-4c0f-9be1-20af5f8781b0,2025-12-13T05:54:32.096446,user_162,pro,300,reasoning,llama-2-13b,neocloud,259,0.848,True
99de65cf-a962-4917-a607-2dad03da7c34,2025-12-16T08:31:25.096446,user_367,free,800,code-gen,llama-3-70b,aws,675,0.873,True
cedd4f13-3e9c-4a66-ad4d-f211900fe296,2025-12-15T19:21:05.096446,user_464,pro,300,reasoning,claude-2.1,neocloud,205,0.797,True
e71773f8-f1a6-46b7-a4f8-8eae69aec660,2025-12-12T10:37:09.096446,user_425,free,800,code-gen,gemma-7b,k8s,577,0.757,True
6c57473f-d4cf-4131-87f7-72c15b20f53b,2025-12-13T07:26:54.096446,user_242,pro,300,summarization,falcon-180b,neocloud,188,0.852,True
a9c538e3-a960-4b8e-9ca0-8868fb121643,2025-12-15T11:02:52.096446,user_102,free,800,summarization,llama-3-70b,aws,564,0.874,True
36b066e8-f883-4da3-a588-fbfea052a2f4,2025-12-17T06:53:49.096446,user_477,free,800,classification,falcon-180b,neocloud,528,0.822,True
8777ff64-b89b-421a-bae2-053de3d7576f,2025-12-12T18:17:24.096446,user_232,enterprise,150,summarization,gpt-3.5-turbo,aws,115,0.933,True
feb3bafd-b12c-4203-9c8f-90ce8389e641,2025-12-12T21:38:45.096446,user_157,pro,300,reasoning,gpt-4,aws,141,0.906,True
2b0f2d09-1a57-44a4-91e7-e5d7448e79cf,2025-12-13T17:29:27.096446,user_325,free,800,summarization,gpt-4,aws,605,0.881,True
d61f0da8-f844-438b-9dac-d375f34f9d26,2025-12-16T23:22:38.096446,user_312,free,800,classification,llama-2-13b,neocloud,553,0.839,True
71659c53-8b8f-4973-8046-30b75d43fda1,2025-12-13T19:50:26.096446,user_336,free,800,summarization,mixtral-8x7b,k8s,484,0.877,True
0f44d306-b9dd-4ae8-a16c-8d55b8870ea0,2025-12-16T23:37:52.096446,user_84,enterprise,150,reasoning,gpt-3.5-turbo,aws,32,0.644,True
8da71f87-5e32-4eaa-9a26-b3b0e6bfc0ae,2025-12-13T11:23:00.096446,user_155,free,800,summarization,gpt-3.5-turbo,aws,616,0.855,True
66761dbb-2ea7-46b4-841c-7fd264633cd2,2025-12-16T01:16:52.096446,user_497,pro,300,summarization,falcon-180b,neocloud,273,0.775,True
d5dace68-8900-43cc-91f7-b74c16a16a26,2025-12-14T15:47:10.096446,user_382,free,800,classification,claude-3-opus,aws,619,0.867,True
9ea7d367-0d53-43dd-8b16-3421e175b4b1,2025-12-15T09:05:23.096446,user_340,enterprise,150,qa,mistral-7b,k8s,77,0.939,True
237a7167-4554-4beb-9150-4710c94cd565,2025-12-15T06:31:25.096446,user_217,free,800,code-gen,claude-3-opus,aws,566,0.763,True
70bc6450-83f4-458e-b650-f8337f577a97,2025-12-14T19:32:21.096446,user_66,free,800,code-gen,llama-2-13b,neocloud,621,0.836,True
41603cda-6b1e-4048-b663-ec2ecf35fbca,2025-12-15T20:41:18.096446,user_482,free,800,code-gen,mistral-7b,k8s,472,0.812,True
365b8355-d312-46a0-9b9f-02c6ab0a3984,2025-12-15T12:26:40.096446,user_439,free,800,code-gen,gpt-3.5-turbo,aws,630,0.955,True
fb22bb5e-4cde-4608-b1de-e90889ac0640,2025-12-13T08:07:17.096446,user_123,enterprise,150,reasoning,claude-2.1,neocloud,46,0.76,True
3afe4cbf-d443-416f-b979-78810d622fcb,2025-12-14T22:31:51.096446,user_85,pro,300,qa,claude-2.1,neocloud,288,0.893,True
f8322b30-7bf4-4e0f-9f13-bf4df4eac2b6,2025-12-16T22:57:06.096446,user_405,free,800,summarization,gemma-7b,k8s,494,0.728,True
95293135-d4af-4714-b829-1000a2f41b20,2025-12-15T18:32:07.096446,user_309,enterprise,150,summarization,gpt-3.5-turbo,aws,31,0.783,True
af537ed2-a998-482f-8060-396ae6135304,2025-12-15T07:18:26.096446,user_254,pro,300,summarization,llama-3-70b,aws,231,0.745,True
aa1aab35-a6d7-43bb-83ff-e61b7961e00f,2025-12-17T02:51:03.096446,user_109,pro,300,code-gen,mixtral-8x7b,k8s,284,0.801,True
6f5da6f9-bece-462c-a0c7-e7323fcb5f27,2025-12-14T02:54:51.096446,user_152,free,800,qa,claude-2.1,neocloud,503,0.815,True
41fce496-5f65-4fe0-822b-f03f86e87e8a,2025-12-13T02:51:06.096446,user_289,free,800,summarization,claude-3-opus,aws,575,0.913,True
6a57dd51-f56b-4529-8680-9414339fed11,2025-12-16T17:53:01.096446,user_307,enterprise,150,qa,claude-2.1,neocloud,110,0.767,True
d3620d6e-35f9-4eae-a944-3affcba02fb0,2025-12-12T22:22:19.096446,user_417,free,800,qa,gemma-7b,k8s,530,0.888,True
7211c971-86ca-4e74-991d-9ff26486efee,2025-12-14T14:03:50.096446,user_374,free,800,summarization,falcon-180b,neocloud,548,0.958,True
95369ca5-b9a0-4254-9435-497d7e82e4f0,2025-12-16T19:05:54.096446,user_314,free,800,qa,llama-2-13b,neocloud,533,0.775,True
d4742deb-2c6d-4224-a683-602d7d89ae98,2025-12-16T05:33:06.096446,user_80,free,800,qa,mistral-7b,k8s,599,0.842,True
544092e3-5c4b-4c3e-9468-212b144a6b06,2025-12-17T05:50:48.096446,user_484,free,800,reasoning,claude-2.1,neocloud,530,0.971,True
0974d0c4-6bf4-4836-94de-498333226703,2025-12-16T00:52:45.096446,user_258,free,800,summarization,llama-3-70b,aws,543,0.938,True
c0dced3d-7760-455c-808b-85f85d36872e,2025-12-15T16:28:54.096446,user_417,free,800,summarization,llama-2-13b,neocloud,477,0.939,True
57cd8e2c-ec34-4e95-844c-66b335dc2660,2025-12-17T07:44:37.096446,user_435,free,800,summarization,gpt-4,aws,569,0.825,False
7cc2dd23-3886-4604-83a2-2d71a467c34e,2025-12-14T21:40:09.096446,user_53,pro,300,reasoning,mistral-7b,k8s,230,0.953,True
77c1aa5a-3ec6-4d81-bb6b-35bb0c447ce1,2025-12-16T14:30:04.096446,user_189,free,800,summarization,gpt-4,aws,501,0.861,True
6c4e0e59-9c68-4a69-a312-24df3a0219b0,2025-12-14T06:29:11.096446,user_146,pro,300,code-gen,gpt-4,aws,195,0.801,True
797cae3e-4e2b-45b2-9132-da09f2392ad1,2025-12-12T08:51:28.096446,user_154,free,800,code-gen,llama-2-13b,neocloud,575,0.843,True
828f9c51-54d3-4892-ae92-7fb5cda3b773,2025-12-13T21:19:38.096446,user_299,free,800,classification,gpt-4,aws,588,0.729,True
fe9e6406-071b-434e-a449-ffee9257f520,2025-12-15T22:24:25.096446,user_81,pro,300,classification,claude-2.1,neocloud,189,0.818,True
ae68cf70-51ec-4908-9455-72ef872c1389,2025-12-15T01:57:45.096446,user_38,enterprise,150,reasoning,claude-3-opus,aws,75,0.862,True
75587a3f-017c-48e2-b6c4-48823512eeb7,2025-12-16T07:19:41.096446,user_26,free,800,code-gen,llama-3-70b,aws,575,0.747,True
70a887cc-22e5-43ac-b2f3-652081fbe9c6,2025-12-12T23:04:52.096446,user_347,pro,300,qa,claude-2.1,neocloud,149,0.911,True
981f7013-6344-4c01-9452-e8f9f354da4c,2025-12-16T12:25:03.096446,user_388,free,800,qa,llama-2-13b,neocloud,583,0.917,True
988b899d-391b-4d25-9c4f-d86783dc9049,2025-12-14T16:06:19.096446,user_181,free,800,qa,gpt-3.5-turbo,aws,603,0.923,True
2b2f5d89-6616-45d3-bcb8-9086cecd5cff,2025-12-14T06:46:17.096446,user_229,free,800,code-gen,llama-3-70b,aws,646,0.906,True
128c00ed-9d9f-421f-8c4e-c19d246c808f,2025-12-13T04:45:07.096446,user_315,free,800,reasoning,llama-3-70b,aws,609,0.919,True
c9619ba0-5134-43cb-a7da-75a9f0ec7387,2025-12-12T08:39:25.096446,user_56,free,800,code-gen,mistral-7b,k8s,548,0.837,True
8e4635e8-617b-4925-9f26-b3b4aff580e1,2025-12-15T08:34:05.096446,user_145,free,800,summarization,mixtral-8x7b,k8s,525,0.805,True
d768ad96-b753-47a8-9173-89b76cf5d836,2025-12-12T14:04:39.096446,user_272,enterprise,150,summarization,falcon-180b,neocloud,76,0.77,False
3335d68c-8287-4acf-a257-79143d6f6f42,2025-12-16T03:12:19.096446,user_444,pro,300,reasoning,llama-3-70b,aws,185,0.769,True
4ce55367-f3e2-4a01-8534-2b9093c7440d,2025-12-16T21:59:46.096446,user_14,free,800,summarization,llama-2-13b,neocloud,541,0.831,True
3d53aedc-7153-4f9e-bedb-a022d287b1d1,2025-12-12T08:49:28.096446,user_259,enterprise,150,summarization,gemma-7b,k8s,117,0.857,True
3501bd31-fd0f-484b-9db2-89be9b5f4152,2025-12-14T01:03:24.096446,user_116,pro,300,classification,gpt-3.5-turbo,aws,233,0.78,True
a790b862-a118-4885-ac4d-d6ddc5cfa783,2025-12-13T04:37:02.096446,user_468,enterprise,150,summarization,llama-2-13b,neocloud,100,0.881,True
dcd519a3-b5f9-4e6f-a14d-1560597eb9d6,2025-12-12T19:31:57.096446,user_267,free,800,reasoning,gpt-3.5-turbo,aws,650,0.797,False
acdba153-50c4-4e63-87c1-dfc996e4ecaa,2025-12-14T21:00:18.096446,user_325,enterprise,150,reasoning,llama-3-70b,aws,164,0.864,True
44f8c9b9-6fff-4327-8a0c-dc19aac3adea,2025-12-14T13:55:47.096446,user_259,free,800,code-gen,claude-2.1,neocloud,491,0.762,True
3e4e69e9-9422-46bf-9a24-108b90c53f44,2025-12-17T04:48:58.096446,user_322,pro,300,reasoning,mistral-7b,k8s,168,0.934,True
bc0e555e-4764-443d-8132-85f283a4a2a1,2025-12-15T02:13:06.096446,user_263,pro,300,reasoning,gemma-7b,k8s,249,0.895,True
8d72c621-1805-4bc6-92e4-c44bffbffc46,2025-12-13T13:40:36.096446,user_376,pro,300,reasoning,gpt-4,aws,190,0.828,True
f00efe14-ec54-41b8-8993-6de78beb8862,2025-12-16T23:16:13.096446,user_199,pro,300,reasoning,gpt-3.5-turbo,aws,202,0.704,True
126321a2-cb14-4875-a0f5-4453f610ffa9,2025-12-16T12:55:59.096446,user_296,enterprise,150,summarization,llama-2-13b,neocloud,140,0.787,True
815483f4-d2cb-47c7-8992-aaf613c5e209,2025-12-15T20:17:52.096446,user_300,free,800,reasoning,gpt-4,aws,553,0.865,True
9d69f5aa-0e50-4546-9b5b-1438ae1cd51c,2025-12-15T00:13:32.096446,user_50,pro,300,code-gen,gemma-7b,k8s,265,0.805,True
0c9d31da-aa99-4398-9280-d6a2e7417f2f,2025-12-12T17:02:59.096446,user_448,pro,300,qa,gemma-7b,k8s,162,0.826,True
c4af8839-351a-4f0b-b6dd-f5ed150add08,2025-12-16T12:53:35.096446,user_166,pro,300,code-gen,mixtral-8x7b,k8s,210,0.933,True
2f4b87a4-1440-45eb-84f4-c0a877ea2301,2025-12-12T11:34:07.096446,user_413,pro,300,summarization,llama-3-70b,aws,197,0.957,True
80533b0d-0e21-446d-9203-bac02fbffec3,2025-12-15T21:55:58.096446,user_325,free,800,qa,claude-2.1,neocloud,565,0.899,True
bd4dfda1-451b-4525-aaea-ab57a6c619f8,2025-12-15T00:35:37.096446,user_254,pro,300,code-gen,gpt-4,aws,189,0.895,True
9037391d-6fe9-47f8-a0ee-584bd164c0ba,2025-12-14T21:18:56.096446,user_483,free,800,code-gen,mistral-7b,k8s,553,0.846,True
64737979-b2f8-4643-a8f4-cd0c43fc8b55,2025-12-16T21:04:22.096446,user_140,free,800,classification,gemma-7b,k8s,603,0.925,True
053de671-42ce-4fd3-b479-bee06c350aad,2025-12-16T04:30:28.096446,user_241,pro,300,summarization,falcon-180b,neocloud,198,0.865,True
46726aac-7801-4a22-bd28-ef5dfb4673f3,2025-12-14T17:34:09.096446,user_285,free,800,qa,llama-2-13b,neocloud,538,0.825,True
d41c1269-553e-4f1e-bed5-61125e35c408,2025-12-16T17:22:06.096446,user_18,pro,300,qa,llama-2-13b,neocloud,194,0.691,True
c0a142b6-19b5-4eb8-a607-c9a17468cde5,2025-12-13T14:08:06.096446,user_236,free,800,qa,llama-3-70b,aws,476,0.82,True
d5bbbb36-ccf4-45ef-9ce8-e8174c8dddea,2025-12-12T11:54:22.096446,user_266,free,800,classification,claude-3-opus,aws,599,0.852,True
85570f42-c228-45fd-bbeb-04ebd0306ceb,2025-12-17T07:01:50.096446,user_415,pro,300,summarization,llama-2-13b,neocloud,222,0.771,True
c32e53c0-7286-43a7-87d0-ad9c8eba7e67,2025-12-15T03:23:23.096446,user_188,pro,300,code-gen,claude-2.1,neocloud,199,0.975,True
6c21a58e-be8d-4b77-a3b0-c5c6030fb1b2,2025-12-12T12:18:53.096446,user_136,enterprise,150,code-gen,llama-2-13b,neocloud,103,0.903,True
e81a3d72-6f56-4ded-a73e-04c6224a8cb1,2025-12-15T11:50:27.096446,user_33,free,800,summarization,llama-3-70b,aws,588,0.785,True
28d84e14-da43-4541-8f8c-1d94d9875a4b,2025-12-13T14:48:22.096446,user_173,pro,300,reasoning,falcon-180b,neocloud,178,0.963,True
a9676d61-5a50-464a-9bc6-da1b514830db,2025-12-14T21:25:58.096446,user_337,free,800,code-gen,claude-3-opus,aws,513,0.901,True
2a581c81-c84e-4ba8-a51d-da1f0c1a49c4,2025-12-13T06:51:18.096446,user_372,enterprise,150,summarization,falcon-180b,neocloud,41,0.841,True
33f65e10-5fca-4b39-8048-59505fa5d3ca,2025-12-17T06:01:55.096446,user_434,enterprise,150,code-gen,claude-2.1,neocloud,117,0.938,True
5568c5b8-8f8d-4f0b-b6d1-68155b0a9751,2025-12-13T17:26:23.096446,user_117,free,800,classification,llama-3-70b,aws,484,0.957,True
b244da56-d7af-4f49-843a-b6104ae29cf8,2025-12-13T06:18:23.096446,user_264,free,800,qa,falcon-180b,neocloud,621,0.871,True
0b196823-696a-4ac6-be20-ea7e5ff08af8,2025-12-16T15:51:00.096446,user_42,enterprise,150,classification,claude-2.1,neocloud,80,0.769,True
09e28cf1-514f-4d00-a33e-df880c824a06,2025-12-15T18:03:51.096446,user_301,free,800,qa,claude-3-opus,aws,527,0.762,True
90584e3c-a22e-453d-b6d9-1ae849699dc9,2025-12-12T23:15:18.096446,user_224,pro,300,summarization,claude-2.1,neocloud,220,0.758,True
af6b4b1f-5fbd-42ec-8d42-bd9ad036ea8f,2025-12-17T06:46:15.096446,user_452,free,800,qa,llama-2-13b,neocloud,558,0.741,True
e750cfaf-6d2f-4490-bd10-adab0578d45d,2025-12-12T22:45:33.096446,user_436,pro,300,summarization,gemma-7b,k8s,357,0.784,True
3f94d8bc-cfa9-49f4-855b-17197d7ef182,2025-12-15T20:46:32.096446,user_188,enterprise,150,code-gen,claude-3-opus,aws,125,0.875,True
144bf01b-26de-4570-8d61-4f025d158b16,2025-12-14T04:50:15.096446,user_377,free,800,reasoning,claude-3-opus,aws,655,0.907,True
eb9defe2-c8c9-4354-8b22-d9d2995de7fd,2025-12-15T16:11:06.096446,user_388,free,800,reasoning,claude-2.1,neocloud,569,0.863,True
c0f384dd-8e81-4771-85b8-05ba341889c7,2025-12-13T02:21:57.096446,user_473,free,800,qa,gpt-4,aws,525,0.907,True
34360aa6-cd5b-4604-ab5f-a4f1d3548699,2025-12-14T22:39:53.096446,user_365,enterprise,150,reasoning,mistral-7b,k8s,100,0.846,True
40f334cc-84dc-47c4-a8d8-b91514447c65,2025-12-15T02:01:31.096446,user_371,free,800,code-gen,claude-2.1,neocloud,583,0.787,True
76e6bfbe-faa5-499d-bf06-2eeb3bf08522,2025-12-16T04:11:38.096446,user_343,pro,300,reasoning,claude-2.1,neocloud,195,0.893,True
352b7b96-fecb-4c99-8836-d5ca2bc5952c,2025-12-12T10:13:44.096446,user_140,pro,300,code-gen,falcon-180b,neocloud,215,0.854,True
8d94fd08-6dfc-4577-abe1-444f76d0ad58,2025-12-14T22:54:51.096446,user_196,pro,300,classification,llama-3-70b,aws,224,0.835,True
9ff85d76-30a1-4f32-98e8-5613d8a1e3a0,2025-12-17T05:32:20.096446,user_115,free,800,reasoning,gpt-4,aws,636,0.862,True
783b7b3e-8d09-45ff-a3c8-a8c5115e5c5f,2025-12-16T21:25:52.096446,user_69,enterprise,150,reasoning,mistral-7b,k8s,115,0.96,False
27212417-7003-4cc2-831d-09a85cf67d6c,2025-12-16T20:32:32.096446,user_59,free,800,classification,mistral-7b,k8s,468,0.951,True
0f8dc338-b9a3-45e0-9884-9ccd7dde2fc8,2025-12-16T05:44:16.096446,user_173,pro,300,reasoning,llama-3-70b,aws,227,0.88,True
d5c3bcc2-81c9-4157-a3e2-6e608693b585,2025-12-14T13:12:16.096446,user_99,free,800,qa,claude-3-opus,aws,605,0.8,True
3abe420c-6ed9-46b5-a786-692c596073c7,2025-12-16T05:11:40.096446,user_439,free,800,reasoning,mixtral-8x7b,k8s,620,0.926,True
3878e005-7f13-4195-a653-fa3ad5af17ca,2025-12-15T05:52:58.096446,user_394,free,800,code-gen,mistral-7b,k8s,583,0.774,True
f6d4271d-4013-4c5a-aa4e-959e33bb3bbf,2025-12-16T12:38:35.096446,user_481,free,800,qa,gpt-4,aws,605,0.718,False
3f3a05e5-022e-469b-a9b3-898010f3e8a8,2025-12-16T16:49:10.096446,user_334,free,800,code-gen,llama-3-70b,aws,595,0.775,True
43030aed-92a5-444c-8ace-55af9a539bee,2025-12-12T19:52:09.096446,user_247,free,800,reasoning,llama-2-13b,neocloud,592,0.838,True
b6850e04-a315-4b21-815e-aba38d03383d,2025-12-13T11:00:43.096446,user_137,free,800,reasoning,gemma-7b,k8s,548,0.919,True
40b12ec5-c021-4b63-8758-9fcd38ba519d,2025-12-14T12:40:53.096446,user_182,free,800,classification,mistral-7b,k8s,577,0.784,True
a159f548-2ca1-4c2e-bca9-f5b7ae2105c8,2025-12-14T04:44:37.096446,user_130,free,800,reasoning,gemma-7b,k8s,466,0.784,True
332e7a99-dc62-44b8-b934-98df4e0211be,2025-12-13T03:08:03.096446,user_442,free,800,qa,llama-3-70b,aws,607,0.889,True
1f2b2e4c-0af1-4fbe-bf58-bacec7b5bc95,2025-12-13T06:38:39.096446,user_438,free,800,summarization,claude-3-opus,aws,553,0.876,True
8132939a-99dd-4fe9-a0e9-cd8df800f5db,2025-12-15T01:06:12.096446,user_265,free,800,classification,claude-2.1,neocloud,505,0.799,True
15698edf-d5eb-435c-8115-7dcde4bd0578,2025-12-13T06:25:25.096446,user_76,enterprise,150,qa,gpt-4,aws,107,0.913,True
73f58c5d-2b3e-4c6a-91cf-67472d9fce81,2025-12-14T22:37:53.096446,user_329,pro,300,summarization,claude-2.1,neocloud,185,0.828,True
dfdfb11a-22fb-47f4-a3de-8145ca1a3d59,2025-12-15T20:15:18.096446,user_499,free,800,qa,gemma-7b,k8s,591,0.945,True
bedbf6bb-6f12-4875-b4fe-62ca709d1550,2025-12-16T20:51:02.096446,user_266,free,800,summarization,llama-2-13b,neocloud,583,0.905,True
1b7d104b-daa8-4d3f-980a-d37e3d186810,2025-12-15T06:48:07.096446,user_331,enterprise,150,summarization,claude-2.1,neocloud,60,0.847,True
39e8a78c-62b3-44f8-9fa0-6eba05c82ba0,2025-12-14T16:17:45.096446,user_456,enterprise,150,code-gen,claude-2.1,neocloud,100,0.925,True
08780166-4ffe-499e-8e82-c83ab05cd7c6,2025-12-12T21:18:35.096446,user_223,free,800,qa,falcon-180b,neocloud,535,0.927,True
0d0e7a38-be53-41d1-a073-f97632e65583,2025-12-13T05:12:54.096446,user_80,free,800,classification,gemma-7b,k8s,575,0.735,True
61782fa4-d2ef-40c2-aebc-0625a9e34d3e,2025-12-12T19:47:09.096446,user_7,free,800,qa,gpt-4,aws,428,0.837,True
ea35b53d-39b9-43d1-aba5-2d46600f3aaf,2025-12-15T05:35:02.096446,user_128,pro,300,code-gen,mixtral-8x7b,k8s,124,0.939,True
63e0156c-d936-493f-bd1e-c5edb80847f8,2025-12-12T08:30:20.096446,user_141,free,800,classification,falcon-180b,neocloud,623,0.861,False
ea498104-250b-42bc-81e6-ce4e8484301b,2025-12-16T17:07:19.096446,user_273,pro,300,code-gen,claude-3-opus,aws,147,0.731,True
52c087d4-4e61-4cc6-baee-bd86cb6c9d38,2025-12-13T19:08:00.096446,user_379,free,800,code-gen,gpt-4,aws,621,0.723,True
d6fe687c-3ec1-47ab-8383-3d328f0841cf,2025-12-16T16:33:08.096446,user_436,free,800,qa,llama-2-13b,neocloud,536,0.76,True
d7c27878-7fb4-443c-81e4-c0cecb12bc91,2025-12-17T02:00:10.096446,user_5,pro,300,qa,llama-3-70b,aws,185,0.91,False
85d7179c-272f-45fc-9a63-2feea4daf86a,2025-12-15T22:10:34.096446,user_446,enterprise,150,qa,gemma-7b,k8s,137,0.904,True
f83b22de-289b-41f7-8fab-b5cf7712fb25,2025-12-15T19:23:39.096446,user_458,pro,300,classification,llama-2-13b,neocloud,181,0.88,True
7ae44403-3206-429b-a5e5-e2744a7b2df8,2025-12-14T18:59:06.096446,user_458,free,800,classification,llama-3-70b,aws,563,0.915,True
0d3d9b9b-ae8a-4fc2-b67c-a05a8edae346,2025-12-15T21:32:08.096446,user_194,enterprise,150,summarization,claude-2.1,neocloud,91,0.78,True
78df7123-9589-4ac7-ae43-7c0849bc5c84,2025-12-14T20:58:54.096446,user_142,enterprise,150,summarization,mixtral-8x7b,k8s,70,0.816,True
aa23a182-950b-4b27-8b53-7a735f7068a4,2025-12-15T22:32:05.096446,user_146,pro,300,classification,llama-3-70b,aws,229,0.922,True
225ca0bc-8ce2-455c-9e76-030f2c55e7c0,2025-12-12T18:16:07.096446,user_212,free,800,classification,mixtral-8x7b,k8s,567,0.924,True
156ec005-f5bb-48d6-a08c-a69036000896,2025-12-16T22:36:26.096446,user_337,pro,300,code-gen,gpt-3.5-turbo,aws,172,0.908,True
e3ec9271-d430-48cc-800e-80a3a67ededf,2025-12-14T20:24:25.096446,user_363,free,800,summarization,gpt-4,aws,546,0.863,True
78dc6349-3f16-4713-bc26-d61ea74d148e,2025-12-13T03:04:15.096446,user_73,free,800,code-gen,llama-3-70b,aws,579,0.788,True
cca96e57-90fe-4d6f-9486-a882ca2f581e,2025-12-17T00:55:26.096446,user_447,pro,300,reasoning,gpt-4,aws,158,0.575,True
b38f90ef-f87d-448d-9de5-1e219e43143b,2025-12-15T21:27:46.096446,user_291,free,800,reasoning,mixtral-8x7b,k8s,582,0.772,True
ebd140b5-5343-43d3-9a2f-b8f28ec84092,2025-12-17T02:59:26.096446,user_463,pro,300,code-gen,gemma-7b,k8s,116,0.623,False
ae7ddb68-0670-4f88-980a-26d6b91322e8,2025-12-16T12:16:09.096446,user_362,free,800,summarization,claude-3-opus,aws,486,0.623,False
03ff4e31-381d-47eb-a303-b53e06079666,2025-12-14T22:20:28.096446,user_154,pro,300,code-gen,gpt-4,aws,186,0.782,True
1d1f6dde-885b-46fa-9c0d-d88348a87c3d,2025-12-16T16:11:01.096446,user_386,pro,300,reasoning,mixtral-8x7b,k8s,157,0.619,True
347544e1-d734-4ef0-96b2-6958597ad71c,2025-12-16T21:03:06.096446,user_122,pro,300,qa,llama-2-13b,neocloud,254,0.804,True
d6f32e89-0e96-48a6-8991-3447aae35aed,2025-12-13T11:44:28.096446,user_428,free,800,code-gen,gpt-3.5-turbo,aws,582,0.897,True
4cf0b528-7a55-4de7-b80d-23d8e2850865,2025-12-15T06:55:41.096446,user_128,enterprise,150,qa,llama-3-70b,aws,132,0.91,True
69947888-10c8-4e42-aa40-c21c2134377d,2025-12-13T06:08:58.096446,user_278,free,800,qa,mixtral-8x7b,k8s,515,0.815,True
eefeb100-a7a2-4fc7-a30d-3fc669dba3b1,2025-12-13T17:26:54.096446,user_377,free,800,code-gen,claude-2.1,neocloud,614,0.937,True
79497232-f84b-4c9b-89e6-df36c5cdf1ce,2025-12-17T05:04:16.096446,user_7,free,800,summarization,claude-2.1,neocloud,588,0.926,True
37172943-060d-4bbe-86e0-f44573d2fbe6,2025-12-13T01:00:45.096446,user_87,pro,300,qa,llama-2-13b,neocloud,187,0.837,True
1b9c2a98-6ae4-4edb-8590-0ae6ec6377ce,2025-12-16T08:00:20.096446,user_7,free,800,code-gen,falcon-180b,neocloud,508,0.925,True
b231ac7f-f776-4f41-ac6e-f37c76ad09e6,2025-12-15T22:10:33.096446,user_187,pro,300,reasoning,llama-2-13b,neocloud,248,0.778,True
5334d6a5-f5a2-4a82-aaa7-c9d9cd1654e2,2025-12-14T07:00:07.096446,user_376,free,800,qa,claude-3-opus,aws,513,0.902,True
5f415189-b8e4-4183-8a0c-4b894cd44fcc,2025-12-13T21:32:08.096446,user_228,free,800,code-gen,mixtral-8x7b,k8s,475,0.901,True
067bec9f-5d95-492d-9887-feb4d1f30cdc,2025-12-12T19:50:51.096446,user_19,pro,300,qa,llama-3-70b,aws,251,0.932,True
03f584fb-4537-4e95-b395-3c6efae64539,2025-12-14T02:04:02.096446,user_86,free,800,code-gen,llama-2-13b,neocloud,560,0.792,True
99178050-aa0f-4dc7-9693-56fb74829a04,2025-12-15T00:50:52.096446,user_209,pro,300,qa,llama-2-13b,neocloud,223,0.944,True
4aa9c11d-4da1-4ab0-be0d-cc1e7e17b6a8,2025-12-14T22:22:41.096446,user_238,pro,300,classification,gpt-3.5-turbo,aws,244,0.935,True
ae9eafae-07d0-4a4f-b0bb-560796af91a9,2025-12-15T23:24:52.096446,user_276,pro,300,code-gen,gemma-7b,k8s,146,0.811,True
e59d7270-8330-4f55-ac3a-890007b10221,2025-12-13T02:04:26.096446,user_67,free,800,qa,llama-2-13b,neocloud,607,0.78,True
c447b9bb-91ea-4e9b-ad28-524405ed61e9,2025-12-16T06:16:55.096446,user_29,pro,300,reasoning,gemma-7b,k8s,241,0.755,True
